Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,DistrictSize,new_district,IsDistrictLarge,MedPriceByDistrict,MedPriceByFloorYear
1.0,49.787365211650226,46.180406629403535,5.0,7,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,164,0,1,131107.27196192677,192086.8226061738
3.0,82.48133732380914,51.67247255181721,12.0,9,24.0,2019,0.049637257000000004,1,1,34,7759,0,1,3,1,0,0,0,0,116,0,1,345811.7965869635,178912.36908081267
2.0,66.4017046271681,66.62815756227727,5.0,1,1.0,2016,0.089039719,1,1,33,7976,5,0,11,1,0,1,0,0,40,0,0,216578.93327931935,176912.07860305184
2.0,54.87690984764203,32.560765245268804,8.0,22,22.0,1985,0.0077202819999999985,1,1,38,4788,2,0,4,1,0,0,0,0,17,0,0,239916.73499882902,281843.2505443552
2.0,50.8726470747091,34.68618997302658,9.0,7,12.0,1979,0.306977489,1,1,27,5148,14,5,7,1,0,0,0,0,4,0,0,190773.10600064468,192086.8226061738
3.0,84.33921077980708,50.735262098299465,8.0,2,9.0,2001,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,76,0,0,325577.83755331865,241426.3960999263
2.0,64.84413463920099,61.2371760569543,5.0,6,13.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,1,0,1,445,0,1,203094.7278714942,192086.8226061738
3.0,76.14091269235378,72.53395411010709,5.0,9,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,215707.92534743663,192086.8226061738
1.0,30.388773592497397,29.975311896216997,10.0,5,17.0,2017,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,0,0,372,0,1,104300.89360893519,165526.307915045
3.0,70.72501770855479,69.25637063545672,5.0,1,9.0,2015,0.005767451,1,1,1,388,0,0,0,1,0,0,0,0,372,0,1,172778.61536482215,176912.07860305184
3.0,68.1366778184694,42.77684699089545,8.0,3,17.0,2011,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,372,0,1,172778.61536482215,176912.07860305184
2.0,56.05357997403455,33.92977177956955,8.0,8,12.0,1986,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,86,0,0,233805.8487506346,234076.0658760037
1.0,37.89978654520385,24.62178015839651,6.0,8,9.0,1979,0.18878376600000002,1,1,31,6137,4,0,1,1,0,1,0,0,86,0,0,168432.15295425337,192086.8226061738
3.0,77.06513381839807,46.19075554165022,10.0,3,17.0,1988,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,16,0,0,291352.96534642536,205210.0685419325
1.0,39.964291978308076,36.357333396061385,5.0,17,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,148,0,1,127160.13786863102,171739.19921978915
2.0,65.84510271300043,2.0144539601309566,5.0,9,17.0,2015,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,165993.29245046596,178912.36908081267
3.0,91.19151836904676,52.31352366997408,11.0,17,17.0,1998,0.17891679600000002,1,1,18,3594,4,1,5,1,0,0,0,0,13,0,0,326786.67344659404,281843.2505443552
3.0,55.45190005508128,37.01002168715731,5.0,4,5.0,1963,0.12209034699999999,1,1,29,6566,7,4,0,1,0,0,0,0,50,0,0,302975.2149963466,189145.45109120343
3.0,55.53571492887789,51.9287563466312,5.0,16,25.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,164,0,1,214426.40975734207,171739.19921978915
3.0,80.1244597647734,45.33670131374872,10.0,7,10.0,1996,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,76,0,0,325577.83755331865,234076.0658760037
2.0,48.84995179673085,30.364567236697287,6.0,9,12.0,1977,6.99893e-05,1,1,46,10309,1,1,16,1,0,0,0,0,26,0,0,228984.58584293572,192086.8226061738
2.0,47.14763266690785,26.408265152438002,8.0,14,16.0,2000,0.12209034699999999,1,1,29,6566,7,4,0,1,0,0,0,0,30,0,0,232216.75201809732,237885.89122667816
3.0,89.3902043307553,85.7832457485086,5.0,7,22.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,241383.6240674414,192086.8226061738
2.0,48.22805450063132,28.932016379060176,6.0,5,9.0,1973,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,47,0,0,209423.3982276428,189145.45109120343
3.0,63.27642611326346,40.48102981769351,8.0,5,9.0,1973,0.012338886,1,1,35,5776,1,2,4,1,0,0,0,0,86,0,0,246878.7885605056,189145.45109120343
2.0,50.07110612528693,30.084654995536066,5.0,9,9.0,1977,0.002211665,1,1,39,7614,3,1,5,0,0,0,0,0,17,0,0,221536.26708582882,192086.8226061738
2.0,75.67060197869026,72.06364339644357,5.0,11,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,178456.97357523238,181467.96476949815
3.0,169.11720342557336,165.5102448433267,5.0,2,3.0,1977,0.004949358,1,1,0,186,0,0,0,1,0,1,0,1,51,0,0,198524.44747128373,180382.19663356265
3.0,74.65123342031517,47.430831590473225,10.0,14,17.0,1988,0.306977489,1,1,27,5148,14,5,7,1,0,0,0,0,13,0,0,564216.2332999067,237885.89122667816
1.0,40.945753903743096,22.58638836642097,9.0,8,16.0,1979,0.13321533300000002,1,1,49,11395,3,3,4,0,0,0,0,0,76,0,0,167707.2845679715,192086.8226061738
3.0,78.8435919680662,48.283262618931076,10.0,9,16.0,1979,0.019508796000000002,1,1,37,7687,11,5,5,1,0,0,0,0,16,0,0,427418.998862796,192086.8226061738
1.0,33.53307714015777,18.101124809475863,5.0,5,5.0,1965,0.040242764,1,1,25,3478,11,3,1,1,0,1,0,0,1,0,0,140048.80227724573,189145.45109120343
3.0,84.25654521748953,56.40027480176728,10.0,3,5.0,1958,0.051942062000000004,1,1,17,4017,7,2,0,1,0,0,0,0,9,0,0,381055.91423782404,180382.19663356265
1.0,50.769111491730605,47.162152909483915,5.0,16,25.0,1977,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,1,79,0,0,245736.934369247,171739.19921978915
2.0,46.541699270386964,28.70177723710674,5.0,2,5.0,1967,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,56,0,0,183575.96316702542,180382.19663356265
1.0,42.16764974227935,42.71393983429675,5.0,5,17.0,2015,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,131151.38600978858,165526.307915045
1.0,42.237012060654116,38.630053478407426,5.0,16,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,1,0,1,372,0,1,104300.89360893519,171739.19921978915
2.0,42.31110773236618,27.110502954992146,5.0,4,5.0,1977,0.460556389,1,1,20,4386,14,1,5,1,0,0,0,0,5,0,0,202228.4412349299,189145.45109120343
1.0,41.81107537828505,38.204116796038356,5.0,21,22.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,148,0,1,127160.13786863102,171739.19921978915
2.0,66.53390325860708,32.40911224371624,5.0,1,1.0,2017,0.195781053,1,1,23,5212,6,3,2,1,0,1,0,0,79,0,0,329815.68074626534,176912.07860305184
1.0,39.2517732833157,2.9815820482010995,5.0,17,25.0,2016,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,131151.38600978858,192555.49709032386
2.0,59.806398759763844,40.689011355633475,9.0,5,9.0,1961,0.0,1,1,23,3684,2,0,4,1,0,0,0,0,16,0,0,385624.6037625366,189145.45109120343
1.0,34.3253289646916,21.04525167862302,9.0,1,1.0,1970,0.42882581799999997,1,1,25,5011,8,0,2,1,0,1,0,0,44,0,0,157482.35230280843,180382.19663356265
1.0,41.06832134936721,21.4770857535109,8.0,11,18.0,1982,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,55,0,0,175345.17674165752,237885.89122667816
2.0,44.91060801068288,29.02727082753086,5.0,4,9.0,1979,0.0,1,1,39,8647,0,0,5,1,0,1,0,0,10,0,0,200072.11188657477,189145.45109120343
1.0,38.234364544507706,20.008121319749936,8.0,2,3.0,1977,0.0,1,1,23,3684,2,0,4,1,0,1,0,0,40,0,0,206477.73928332995,180382.19663356265
2.0,49.65365545860962,32.64164318053411,6.0,5,9.0,1969,0.18878376600000002,1,1,31,6137,4,0,1,1,0,0,0,0,86,0,0,212108.82662344282,189145.45109120343
1.0,38.93302575466919,35.3260671724225,5.0,1,1.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,1,0,1,345,0,1,131151.38600978858,180382.19663356265
1.0,34.7672268816687,18.209648101536544,6.0,7,9.0,1972,0.036122292,1,1,24,4378,0,1,1,1,0,0,0,0,76,0,0,171145.16906879435,192086.8226061738
3.0,59.462450951383026,42.27622389067263,8.0,8,12.0,1974,0.21843974,1,1,21,4472,6,4,7,0,0,0,0,0,6,0,0,440809.0742792881,192086.8226061738
2.0,42.848301557777894,39.85589050329737,5.0,1,1.0,2014,0.072157581,1,1,2,629,1,0,0,0,0,1,0,0,580,0,1,165993.29245046596,176912.07860305184
3.0,90.34856989984762,86.74161131760093,5.0,15,17.0,1977,0.060753049,1,1,15,2787,2,0,7,1,0,0,0,1,26,0,0,425037.64182000037,181467.96476949815
2.0,54.138448268530254,50.531489686283564,5.0,5,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,178456.97357523238,189145.45109120343
1.0,40.32612835176775,36.71916976952106,5.0,16,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,131151.38600978858,171739.19921978915
3.0,81.30506784020224,45.09698594458251,9.0,13,17.0,2011,0.24320451899999998,1,1,5,1564,0,0,0,1,0,1,0,0,345,0,1,215707.92534743663,179466.09423541973
2.0,41.33836863687501,23.266062431825127,5.0,8,14.0,1974,0.219006007,1,1,28,6746,3,1,4,1,0,0,0,0,36,0,0,199207.59190663803,192086.8226061738
3.0,62.73489390312489,41.18318470051759,8.0,8,14.0,1992,0.025609157,1,1,33,5261,0,3,1,1,0,0,0,0,445,0,1,241383.6240674414,234076.0658760037
1.0,43.532966028714206,19.3290696881432,12.0,3,9.0,1968,0.21843974,1,1,21,4472,6,4,7,0,0,1,0,0,18,0,0,175833.62759127945,180382.19663356265
2.0,47.387411860304546,31.42889630428771,5.0,5,5.0,1967,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117,0,1,182602.28698322122,189145.45109120343
2.0,63.73252393497096,60.12556535272427,5.0,2,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,178456.97357523238,180382.19663356265
3.0,116.02369343704828,57.74591596135548,6.0,3,18.0,2017,0.035145267,1,1,42,9292,3,0,3,1,0,0,0,0,60,0,0,304640.10644178034,176912.07860305184
3.0,55.564168714853146,35.75858476248393,6.0,9,9.0,1976,0.13012277,1,1,8,1986,0,0,0,1,0,0,0,0,194,0,1,244756.66532510985,192086.8226061738
2.0,67.29086297988421,63.68390439763752,5.0,4,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,178456.97357523238,189145.45109120343
1.0,40.34693545209896,23.351347903564573,8.0,10,14.0,1977,0.175054867,1,1,36,10055,3,1,0,1,0,0,0,0,55,0,0,175345.17674165752,181467.96476949815
2.0,63.59687995090474,33.92625728503763,12.0,12,17.0,2014,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,580,0,1,165993.29245046596,179466.09423541973
1.0,40.56510302124098,20.543543716366912,11.0,3,12.0,1986,0.007658515,1,1,35,7077,56,3,19,1,0,0,0,0,2,0,0,324687.5354438784,205210.0685419325
2.0,59.90623020062809,32.40919212148407,12.0,4,17.0,2009,0.17891679600000002,1,1,18,3594,4,1,5,1,0,0,0,0,47,0,0,209423.3982276428,250383.83440186398
1.0,31.02940082185993,18.276468368517172,5.0,2,5.0,1968,0.0,1,1,33,7425,1,2,5,1,0,0,0,0,58,0,0,175768.83156758404,180382.19663356265
1.0,32.682734884195696,19.78237040802797,5.0,4,5.0,1969,0.265088676,1,1,37,5288,0,3,2,1,0,1,0,0,54,0,0,151319.51539642597,189145.45109120343
1.0,42.19456992980356,38.58761134755687,5.0,1,1.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,1,0,1,148,0,1,127160.13786863102,180382.19663356265
1.0,38.53716320952051,20.150613359356587,7.0,3,12.0,1997,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,580,0,1,119817.44845668125,205210.0685419325
2.0,62.49245995955869,58.98140644616499,10.0,14,25.0,2018,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,178456.97357523238,179466.09423541973
3.0,70.98596953309395,46.75194659549496,9.0,13,14.0,1977,0.00016967599999999998,1,1,36,5992,0,1,1,1,0,0,0,0,86,0,0,246878.7885605056,181467.96476949815
3.0,87.92496243252934,44.98482359836896,12.0,13,14.0,2013,0.175054867,1,1,36,10055,3,1,0,1,0,0,0,0,55,0,0,313103.18033829203,179466.09423541973
1.0,39.6300820955485,22.00613861146132,8.0,8,14.0,1990,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,194,0,1,139025.78503488025,234076.0658760037
3.0,76.95089744947863,44.03712006031864,5.0,16,17.0,2017,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,372,0,1,172778.61536482215,192555.49709032386
1.0,44.53769907299984,23.30835600570837,10.0,20,22.0,1987,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,0,51,0,0,160187.25180281582,281843.2505443552
1.0,33.39927875328687,22.70885635055437,5.0,8,9.0,1975,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,30,0,0,179222.85142273983,192086.8226061738
3.0,84.35697984900055,80.75002126675386,5.0,9,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,164,0,1,214426.40975734207,192086.8226061738
1.0,51.615977462223704,46.33870188120533,5.0,8,9.0,2014,0.014072961,1,1,2,475,0,0,0,1,0,0,0,0,372,0,1,104300.89360893519,178912.36908081267
2.0,60.481624333611784,31.69152548911067,10.0,7,8.0,2000,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,51,0,0,241670.27928428922,234076.0658760037
2.0,51.99336339710515,33.273699979715275,9.0,12,12.0,1979,0.0077202819999999985,1,1,38,4788,2,0,4,1,0,0,0,0,40,0,0,209509.11320504162,181467.96476949815
1.0,37.49759752352843,22.72352599777499,9.0,3,16.0,1996,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,16,0,0,175208.57441590208,205210.0685419325
2.0,52.280851618420456,30.496945964943233,8.0,8,9.0,1998,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,0,63,0,0,261628.82915457734,234076.0658760037
1.0,38.78106772064817,19.641562409317192,7.0,6,17.0,1992,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,6,0,0,171515.69174600413,234076.0658760037
3.0,122.80319028507307,61.20465582549517,6.0,6,18.0,2015,0.327018035,1,1,12,2270,23,1,0,1,0,0,0,0,6,0,0,268611.47576195566,178912.36908081267
3.0,77.61565506423545,44.80129751609967,12.0,7,17.0,2014,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,215707.92534743663,178912.36908081267
2.0,49.602400674595096,30.611513298568703,6.0,2,14.0,1972,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117,0,1,182602.28698322122,180382.19663356265
2.0,60.789975200305044,57.18301661805835,5.0,4,17.0,1977,0.006076152,1,1,30,5285,0,6,6,1,0,0,0,1,31,0,0,176210.8123341811,189145.45109120343
2.0,47.94122655376274,34.46143605478706,5.0,5,5.0,1960,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,35,0,0,183790.640052185,189145.45109120343
1.0,35.831411582891505,20.883020347667703,6.0,8,9.0,1977,6.99893e-05,1,1,46,10309,1,1,16,1,0,1,0,0,26,0,0,177280.25250066986,192086.8226061738
3.0,77.31053180954798,47.87616666756335,10.0,9,17.0,1993,0.21843974,1,1,21,4472,6,4,7,0,0,0,0,0,12,0,0,358752.6606149075,234076.0658760037
1.0,44.25002055570055,40.64306197345386,5.0,2,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,147956.0257349155,180382.19663356265
1.0,34.108763435613994,20.751922952485877,6.0,3,9.0,1974,0.219006007,1,1,28,6746,3,1,4,1,0,0,0,0,36,0,0,162693.9877576261,180382.19663356265
2.0,61.237848222650356,56.909497923954326,6.0,16,22.0,1977,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,1,79,0,0,329815.68074626534,171739.19921978915
3.0,163.4953334104031,161.5042221827244,12.0,3,3.0,1977,0.014072961,1,1,2,475,0,0,0,1,0,1,0,0,372,0,1,172778.61536482215,180382.19663356265
4.0,101.39229770041679,66.60004669642153,10.0,17,22.0,1998,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,19,0,0,559215.4460053578,281843.2505443552
1.0,49.462996913984526,1.4171549229560656,5.0,8,15.0,2016,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,51,0,0,171370.78448611306,178912.36908081267
2.0,62.202721792695215,58.595763210448524,5.0,7,20.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,203094.7278714942,192086.8226061738
3.0,64.41158042279935,45.16029577979468,6.0,3,9.0,1977,0.219006007,1,1,28,6746,3,1,4,1,0,0,0,0,36,0,0,233975.9147241121,180382.19663356265
2.0,43.100689452837436,26.886308808014732,7.0,5,9.0,1983,0.21140121399999998,1,1,9,1892,0,0,1,1,0,0,0,0,580,0,1,165993.29245046596,217602.69968302205
2.0,64.2484907223483,60.6415321401016,5.0,8,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,178456.97357523238,192086.8226061738
3.0,80.20098794670879,76.5940293644621,5.0,18,24.0,1977,0.049637257000000004,1,1,34,7759,0,1,3,1,0,0,0,1,116,0,1,345811.7965869635,171739.19921978915
2.0,64.00923129533214,34.82575857710815,12.0,8,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,178456.97357523238,192086.8226061738
1.0,38.30575279598269,5.114439140757665,5.0,7,12.0,1977,0.011654127,1,1,4,915,0,0,0,1,0,0,0,0,580,0,1,119817.44845668125,192086.8226061738
1.0,34.874638215402115,15.001234336610821,6.0,11,12.0,1970,0.0,1,1,7,1660,39,1,5,1,0,0,0,0,2,0,0,272459.3107812235,181467.96476949815
3.0,88.74524054190344,51.66160012597417,10.0,12,12.0,2017,0.212515361,1,1,19,3293,16,3,7,1,0,0,0,0,17,0,0,247858.85011068327,179466.09423541973
2.0,51.46807830946671,34.685718158450086,9.0,4,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,178456.97357523238,189145.45109120343
1.0,40.469224082133216,37.06196021120481,10.0,19,20.0,2017,0.041124634,1,1,46,9515,5,1,10,1,0,0,0,0,60,0,0,200468.34000580528,192555.49709032386
1.0,43.02519568855378,39.41823710630709,5.0,9,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,104300.89360893519,192086.8226061738
2.0,59.541648389363715,28.082704542838922,9.0,6,18.0,2010,0.12209034699999999,1,1,29,6566,7,4,0,1,0,0,0,0,6,0,0,268708.71692857874,227478.6879975081
1.0,34.252764508743624,22.221434928680853,6.0,2,5.0,1963,0.034331497,1,1,25,5487,3,0,4,1,0,0,0,0,117,0,1,157949.78200735728,180382.19663356265
3.0,74.90967617894549,77.0415657045568,5.0,16,17.0,2015,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,0,445,0,1,241383.6240674414,192555.49709032386
1.0,43.48972162011219,41.83223604663282,9.0,14,17.0,2018,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,131151.38600978858,179466.09423541973
2.0,66.78752263437445,64.61666231593925,6.0,14,20.0,2015,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,580,0,1,165993.29245046596,179466.09423541973
3.0,77.20139689190843,46.6228775259396,6.0,13,17.0,2010,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,20,0,0,324796.74972078064,254236.32508556198
3.0,81.14356023870374,77.53660165645705,5.0,12,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,241383.6240674414,181467.96476949815
3.0,87.70107821232482,84.09411963007813,5.0,5,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,241383.6240674414,189145.45109120343
2.0,52.40288358013174,48.79592499788505,5.0,11,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,148,0,1,179630.40019799524,181467.96476949815
2.0,57.7886776669169,55.03378821948594,5.0,4,10.0,1977,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,0,79,0,0,329815.68074626534,189145.45109120343
2.0,61.06147763638469,57.454519054138,5.0,4,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,1,94,0,0,168723.59916172136,189145.45109120343
2.0,75.74260456400067,32.022982098807056,11.0,21,24.0,2012,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,19,0,0,320532.7138504725,192555.49709032386
1.0,54.34465972642389,56.304155049850046,5.0,3,12.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,119817.44845668125,180382.19663356265
2.0,59.69033419766729,38.68379218403287,8.0,2,14.0,2002,0.31019913,1,1,11,2748,1,0,0,1,0,1,0,0,117,0,1,168157.30450718384,241426.3960999263
1.0,38.50541669818168,25.63626519010819,7.0,12,12.0,1977,6.99893e-05,1,1,46,10309,1,1,16,1,0,0,0,0,26,0,0,177280.25250066986,181467.96476949815
1.0,44.443316212309036,21.70902375713715,8.0,4,12.0,2006,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,51,0,0,171370.78448611306,250383.83440186398
3.0,78.6683954986285,49.2113095834597,10.0,13,14.0,2011,0.175054867,1,1,36,10055,3,1,0,1,0,0,0,0,55,0,0,313103.18033829203,179466.09423541973
1.0,18.50917706919791,15.170850503719851,5.0,5,5.0,1970,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,54,0,0,156266.487609913,189145.45109120343
1.0,41.74920179206493,38.14224320981824,5.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,580,0,1,119817.44845668125,180382.19663356265
2.0,94.03937193064564,52.56514762347845,6.0,20,25.0,2011,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,372,0,1,144402.24532042688,192555.49709032386
2.0,56.73876372481222,57.51039535240568,6.0,12,25.0,2016,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,63,0,0,261628.82915457734,179466.09423541973
2.0,52.51276938120719,30.13345428675951,8.0,16,17.0,1988,0.24603154800000002,1,0,22,3151,4,3,3,1,0,0,0,0,54,0,0,194862.1794695985,281843.2505443552
1.0,43.45646890489125,39.84951032264456,5.0,8,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,147956.0257349155,192086.8226061738
1.0,42.71330833592639,39.1063497536797,5.0,5,13.0,1977,0.195781053,1,1,23,5212,6,3,2,1,0,1,0,1,79,0,0,245736.934369247,189145.45109120343
2.0,53.44581861416997,33.54883427089423,12.0,17,17.0,2005,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,580,0,1,165993.29245046596,234614.2421975136
1.0,43.56536785616689,17.45774042743808,7.0,7,10.0,2001,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,51,0,0,171370.78448611306,227478.6879975081
2.0,47.85374060594675,27.308221813473722,6.0,3,12.0,1972,0.333891544,1,1,30,6564,1,0,0,1,0,0,0,0,35,0,0,167820.8888309116,180382.19663356265
1.0,44.01928668912785,46.75931600325479,5.0,7,12.0,2020,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,164,0,1,131107.27196192677,178912.36908081267
1.0,36.31949450165237,20.891538232330138,7.0,4,9.0,1986,0.14966637300000002,1,1,22,4789,2,4,1,1,0,0,0,0,48,0,0,153993.01841010654,217602.69968302205
2.0,66.24383283139426,62.63687424914757,5.0,2,13.0,1977,0.195781053,1,1,23,5212,6,3,2,1,0,1,0,1,79,0,0,329815.68074626534,180382.19663356265
1.0,36.83911395111791,19.817688490868054,5.0,6,9.0,1982,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,86,0,0,178707.2613129277,234076.0658760037
2.0,64.27329028485549,67.82456313722916,5.0,5,17.0,2018,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,94,0,0,168723.59916172136,165526.307915045
1.0,46.226323524885714,19.21941463418985,7.0,2,14.0,1975,0.13321533300000002,1,1,49,11395,3,3,4,0,0,0,0,0,55,0,0,149344.9804183917,180382.19663356265
2.0,48.61752724561047,33.2369889929539,6.0,9,9.0,1977,0.42882581799999997,1,1,25,5011,8,0,2,1,0,0,0,0,44,0,0,194553.39402367556,192086.8226061738
2.0,55.58291743551507,51.97595885326838,5.0,2,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,144402.24532042688,180382.19663356265
2.0,54.831160090347474,55.02862479961645,5.0,17,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,0,445,0,1,203094.7278714942,171739.19921978915
2.0,57.35621380977569,36.953899932322116,5.0,16,30.0,2015,0.21843974,1,1,21,4472,6,4,7,0,0,0,0,0,6,0,0,222061.89921735524,192555.49709032386
2.0,60.640879748118884,33.330255979812854,10.0,11,22.0,2008,0.0,1,1,47,11319,0,3,5,1,0,0,0,0,86,0,0,212108.82662344282,254236.32508556198
1.0,27.29875679835603,15.250473786584385,5.0,1,5.0,1967,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,54,0,0,151319.51539642597,180382.19663356265
2.0,52.48691114209408,33.862829293596256,9.0,3,17.0,2013,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,372,0,1,144402.24532042688,176912.07860305184
1.0,40.79511356208956,17.067598322595245,10.0,4,14.0,1999,0.219006007,1,1,28,6746,3,1,4,1,0,0,0,0,36,0,0,162693.9877576261,217602.69968302205
2.0,55.82006918329665,36.358481828848014,9.0,5,9.0,1961,0.0,1,1,23,3684,2,0,4,1,0,0,0,0,4,0,0,338569.01919751393,189145.45109120343
2.0,64.17470453845173,60.567745956205044,5.0,16,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,148,0,1,179630.40019799524,171739.19921978915
1.0,35.853898572645726,20.27054585109868,7.0,6,8.0,1960,0.341071945,1,1,27,5664,48,3,11,1,0,0,0,0,18,0,0,175833.62759127945,192086.8226061738
3.0,103.6766535058512,100.06969492360452,5.0,5,13.0,1977,0.019508796000000002,1,1,37,7687,11,5,5,1,0,1,0,1,45,0,0,434184.9177032198,189145.45109120343
